poe,country,date,arrivals,arrivals_male,arrivals_female
Jeti Pasir Gudang,TWN,2022-08-01,0,0,0
Jeti Pasir Gudang,TWN,2022-09-01,1,0,1
Jeti Pasir Gudang,TWN,2022-10-01,1,0,1
Jeti Pasir Gudang,TWN,2022-11-01,0,0,0
Jeti Pasir Gudang,TWN,2022-12-01,0,0,0
Jeti Pasir Gudang,TWN,2023-01-01,0,0,0
Jeti Pasir Gudang,TWN,2023-02-01,0,0,0
Jeti Pasir Gudang,TWN,2023-03-01,0,0,0
Jeti Pasir Gudang,TWN,2023-04-01,0,0,0
Jeti Pasir Gudang,TWN,2023-05-01,1,1,0
Jeti Pasir Gudang,TWN,2023-06-01,0,0,0
Jeti Pasir Gudang,TWN,2023-07-01,1,1,0
Jeti Pasir Gudang,TWN,2023-08-01,1,1,0
Jeti Pasir Gudang,TWN,2023-09-01,0,0,0
Jeti Pasir Gudang,TWN,2023-10-01,0,0,0
Jeti Pasir Gudang,TWN,2023-11-01,5,0,5
Jeti Pasir Gudang,UKR,2020-01-01,3,3,0
Jeti Pasir Gudang,UKR,2020-02-01,0,0,0
Jeti Pasir Gudang,UKR,2020-03-01,0,0,0
Jeti Pasir Gudang,UKR,2020-04-01,0,0,0
Jeti Pasir Gudang,UKR,2020-05-01,0,0,0
Jeti Pasir Gudang,UKR,2020-06-01,0,0,0
Jeti Pasir Gudang,UKR,2020-07-01,0,0,0
Jeti Pasir Gudang,UKR,2020-08-01,0,0,0
Jeti Pasir Gudang,UKR,2020-09-01,0,0,0
Jeti Pasir Gudang,UKR,2020-10-01,0,0,0
Jeti Pasir Gudang,UKR,2020-11-01,0,0,0
Jeti Pasir Gudang,UKR,2020-12-01,0,0,0
Jeti Pasir Gudang,UKR,2021-01-01,0,0,0
Jeti Pasir Gudang,UKR,2021-02-01,0,0,0
Jeti Pasir Gudang,UKR,2021-03-01,0,0,0
Jeti Pasir Gudang,UKR,2021-04-01,0,0,0
Jeti Pasir Gudang,UKR,2021-05-01,0,0,0
Jeti Pasir Gudang,UKR,2021-06-01,0,0,0
Jeti Pasir Gudang,UKR,2021-07-01,0,0,0
Jeti Pasir Gudang,UKR,2021-08-01,0,0,0
Jeti Pasir Gudang,UKR,2021-09-01,0,0,0
Jeti Pasir Gudang,UKR,2021-10-01,0,0,0
Jeti Pasir Gudang,UKR,2021-11-01,0,0,0
Jeti Pasir Gudang,UKR,2021-12-01,0,0,0
Jeti Pasir Gudang,UKR,2022-01-01,0,0,0
Jeti Pasir Gudang,UKR,2022-02-01,0,0,0
Jeti Pasir Gudang,UKR,2022-03-01,0,0,0
Jeti Pasir Gudang,UKR,2022-04-01,0,0,0
Jeti Pasir Gudang,UKR,2022-05-01,0,0,0
Jeti Pasir Gudang,UKR,2022-06-01,0,0,0
Jeti Pasir Gudang,UKR,2022-07-01,0,0,0
Jeti Pasir Gudang,UKR,2022-08-01,0,0,0
Jeti Pasir Gudang,UKR,2022-09-01,0,0,0
Jeti Pasir Gudang,UKR,2022-10-01,0,0,0
Jeti Pasir Gudang,UKR,2022-11-01,0,0,0
Jeti Pasir Gudang,UKR,2022-12-01,0,0,0
Jeti Pasir Gudang,UKR,2023-01-01,0,0,0
Jeti Pasir Gudang,UKR,2023-02-01,0,0,0
Jeti Pasir Gudang,UKR,2023-03-01,0,0,0
Jeti Pasir Gudang,UKR,2023-04-01,0,0,0
Jeti Pasir Gudang,UKR,2023-05-01,0,0,0
Jeti Pasir Gudang,UKR,2023-06-01,0,0,0
Jeti Pasir Gudang,UKR,2023-07-01,0,0,0
Jeti Pasir Gudang,UKR,2023-08-01,0,0,0
Jeti Pasir Gudang,UKR,2023-09-01,0,0,0
Jeti Pasir Gudang,UKR,2023-10-01,0,0,0
Jeti Pasir Gudang,UKR,2023-11-01,0,0,0
Jeti Pasir Gudang,USA,2020-01-01,7,6,1
Jeti Pasir Gudang,USA,2020-02-01,2,1,1
Jeti Pasir Gudang,USA,2020-03-01,0,0,0
Jeti Pasir Gudang,USA,2020-04-01,0,0,0
Jeti Pasir Gudang,USA,2020-05-01,0,0,0
Jeti Pasir Gudang,USA,2020-06-01,0,0,0
Jeti Pasir Gudang,USA,2020-07-01,0,0,0
Jeti Pasir Gudang,USA,2020-08-01,0,0,0
Jeti Pasir Gudang,USA,2020-09-01,0,0,0
Jeti Pasir Gudang,USA,2020-10-01,0,0,0
Jeti Pasir Gudang,USA,2020-11-01,0,0,0
Jeti Pasir Gudang,USA,2020-12-01,0,0,0
Jeti Pasir Gudang,USA,2021-01-01,0,0,0
Jeti Pasir Gudang,USA,2021-02-01,0,0,0
Jeti Pasir Gudang,USA,2021-03-01,0,0,0
Jeti Pasir Gudang,USA,2021-04-01,0,0,0
Jeti Pasir Gudang,USA,2021-05-01,0,0,0
Jeti Pasir Gudang,USA,2021-06-01,0,0,0
Jeti Pasir Gudang,USA,2021-07-01,0,0,0
Jeti Pasir Gudang,USA,2021-08-01,0,0,0
Jeti Pasir Gudang,USA,2021-09-01,0,0,0
Jeti Pasir Gudang,USA,2021-10-01,0,0,0
Jeti Pasir Gudang,USA,2021-11-01,0,0,0
Jeti Pasir Gudang,USA,2021-12-01,0,0,0
Jeti Pasir Gudang,USA,2022-01-01,0,0,0
Jeti Pasir Gudang,USA,2022-02-01,0,0,0
Jeti Pasir Gudang,USA,2022-03-01,0,0,0
Jeti Pasir Gudang,USA,2022-04-01,0,0,0
Jeti Pasir Gudang,USA,2022-05-01,0,0,0
Jeti Pasir Gudang,USA,2022-06-01,0,0,0
Jeti Pasir Gudang,USA,2022-07-01,2,2,0
Jeti Pasir Gudang,USA,2022-08-01,0,0,0
Jeti Pasir Gudang,USA,2022-09-01,0,0,0
Jeti Pasir Gudang,USA,2022-10-01,1,1,0
Jeti Pasir Gudang,USA,2022-11-01,1,1,0
Jeti Pasir Gudang,USA,2022-12-01,0,0,0
Jeti Pasir Gudang,USA,2023-01-01,3,3,0
Jeti Pasir Gudang,USA,2023-02-01,0,0,0
Jeti Pasir Gudang,USA,2023-03-01,1,1,0
Jeti Pasir Gudang,USA,2023-04-01,2,0,2
Jeti Pasir Gudang,USA,2023-05-01,0,0,0
Jeti Pasir Gudang,USA,2023-06-01,3,2,1
Jeti Pasir Gudang,USA,2023-07-01,0,0,0
Jeti Pasir Gudang,USA,2023-08-01,3,3,0
Jeti Pasir Gudang,USA,2023-09-01,1,1,0
Jeti Pasir Gudang,USA,2023-10-01,2,2,0
Jeti Pasir Gudang,USA,2023-11-01,0,0,0
Jeti Pasir Gudang,UZB,2020-01-01,0,0,0
Jeti Pasir Gudang,UZB,2020-02-01,0,0,0
Jeti Pasir Gudang,UZB,2020-03-01,0,0,0
Jeti Pasir Gudang,UZB,2020-04-01,0,0,0
Jeti Pasir Gudang,UZB,2020-05-01,0,0,0
Jeti Pasir Gudang,UZB,2020-06-01,0,0,0
Jeti Pasir Gudang,UZB,2020-07-01,0,0,0
Jeti Pasir Gudang,UZB,2020-08-01,0,0,0
Jeti Pasir Gudang,UZB,2020-09-01,0,0,0
Jeti Pasir Gudang,UZB,2020-10-01,0,0,0
Jeti Pasir Gudang,UZB,2020-11-01,0,0,0
Jeti Pasir Gudang,UZB,2020-12-01,0,0,0
Jeti Pasir Gudang,UZB,2021-01-01,0,0,0
Jeti Pasir Gudang,UZB,2021-02-01,0,0,0
Jeti Pasir Gudang,UZB,2021-03-01,0,0,0
Jeti Pasir Gudang,UZB,2021-04-01,0,0,0
Jeti Pasir Gudang,UZB,2021-05-01,0,0,0
Jeti Pasir Gudang,UZB,2021-06-01,0,0,0
Jeti Pasir Gudang,UZB,2021-07-01,0,0,0
Jeti Pasir Gudang,UZB,2021-08-01,0,0,0
Jeti Pasir Gudang,UZB,2021-09-01,0,0,0
Jeti Pasir Gudang,UZB,2021-10-01,0,0,0
Jeti Pasir Gudang,UZB,2021-11-01,0,0,0
Jeti Pasir Gudang,UZB,2021-12-01,0,0,0
Jeti Pasir Gudang,UZB,2022-01-01,0,0,0
Jeti Pasir Gudang,UZB,2022-02-01,0,0,0
Jeti Pasir Gudang,UZB,2022-03-01,0,0,0
Jeti Pasir Gudang,UZB,2022-04-01,0,0,0
Jeti Pasir Gudang,UZB,2022-05-01,0,0,0
Jeti Pasir Gudang,UZB,2022-06-01,0,0,0
Jeti Pasir Gudang,UZB,2022-07-01,0,0,0
Jeti Pasir Gudang,UZB,2022-08-01,0,0,0
Jeti Pasir Gudang,UZB,2022-09-01,0,0,0
Jeti Pasir Gudang,UZB,2022-10-01,0,0,0
Jeti Pasir Gudang,UZB,2022-11-01,0,0,0
Jeti Pasir Gudang,UZB,2022-12-01,0,0,0
Jeti Pasir Gudang,UZB,2023-01-01,0,0,0
Jeti Pasir Gudang,UZB,2023-02-01,0,0,0
Jeti Pasir Gudang,UZB,2023-03-01,0,0,0
Jeti Pasir Gudang,UZB,2023-04-01,0,0,0
Jeti Pasir Gudang,UZB,2023-05-01,0,0,0
Jeti Pasir Gudang,UZB,2023-06-01,1,1,0
Jeti Pasir Gudang,UZB,2023-07-01,1,1,0
Jeti Pasir Gudang,UZB,2023-08-01,0,0,0
Jeti Pasir Gudang,UZB,2023-09-01,0,0,0
Jeti Pasir Gudang,UZB,2023-10-01,0,0,0
Jeti Pasir Gudang,UZB,2023-11-01,0,0,0
Jeti Pasir Gudang,VNM,2020-01-01,3,1,2
Jeti Pasir Gudang,VNM,2020-02-01,1,0,1
Jeti Pasir Gudang,VNM,2020-03-01,0,0,0
Jeti Pasir Gudang,VNM,2020-04-01,0,0,0
Jeti Pasir Gudang,VNM,2020-05-01,0,0,0
Jeti Pasir Gudang,VNM,2020-06-01,0,0,0
Jeti Pasir Gudang,VNM,2020-07-01,0,0,0
Jeti Pasir Gudang,VNM,2020-08-01,0,0,0
Jeti Pasir Gudang,VNM,2020-09-01,0,0,0
Jeti Pasir Gudang,VNM,2020-10-01,0,0,0
Jeti Pasir Gudang,VNM,2020-11-01,0,0,0
Jeti Pasir Gudang,VNM,2020-12-01,0,0,0
Jeti Pasir Gudang,VNM,2021-01-01,0,0,0
Jeti Pasir Gudang,VNM,2021-02-01,0,0,0
Jeti Pasir Gudang,VNM,2021-03-01,0,0,0
Jeti Pasir Gudang,VNM,2021-04-01,0,0,0
Jeti Pasir Gudang,VNM,2021-05-01,0,0,0
Jeti Pasir Gudang,VNM,2021-06-01,0,0,0
Jeti Pasir Gudang,VNM,2021-07-01,0,0,0
Jeti Pasir Gudang,VNM,2021-08-01,0,0,0
Jeti Pasir Gudang,VNM,2021-09-01,0,0,0
Jeti Pasir Gudang,VNM,2021-10-01,0,0,0
Jeti Pasir Gudang,VNM,2021-11-01,0,0,0
Jeti Pasir Gudang,VNM,2021-12-01,0,0,0
Jeti Pasir Gudang,VNM,2022-01-01,0,0,0
Jeti Pasir Gudang,VNM,2022-02-01,0,0,0
Jeti Pasir Gudang,VNM,2022-03-01,0,0,0
Jeti Pasir Gudang,VNM,2022-04-01,0,0,0
Jeti Pasir Gudang,VNM,2022-05-01,0,0,0
Jeti Pasir Gudang,VNM,2022-06-01,0,0,0
Jeti Pasir Gudang,VNM,2022-07-01,0,0,0
Jeti Pasir Gudang,VNM,2022-08-01,0,0,0
Jeti Pasir Gudang,VNM,2022-09-01,0,0,0
Jeti Pasir Gudang,VNM,2022-10-01,2,0,2
Jeti Pasir Gudang,VNM,2022-11-01,1,1,0
Jeti Pasir Gudang,VNM,2022-12-01,2,2,0
Jeti Pasir Gudang,VNM,2023-01-01,1,0,1
Jeti Pasir Gudang,VNM,2023-02-01,1,0,1
Jeti Pasir Gudang,VNM,2023-03-01,2,0,2
Jeti Pasir Gudang,VNM,2023-04-01,4,3,1
Jeti Pasir Gudang,VNM,2023-05-01,2,1,1
Jeti Pasir Gudang,VNM,2023-06-01,3,3,0
Jeti Pasir Gudang,VNM,2023-07-01,1,0,1
Jeti Pasir Gudang,VNM,2023-08-01,2,1,1
Jeti Pasir Gudang,VNM,2023-09-01,4,3,1
Jeti Pasir Gudang,VNM,2023-10-01,0,0,0
Jeti Pasir Gudang,VNM,2023-11-01,0,0,0
Jeti Pasir Gudang,ZAF,2020-01-01,0,0,0
Jeti Pasir Gudang,ZAF,2020-02-01,0,0,0
Jeti Pasir Gudang,ZAF,2020-03-01,0,0,0
Jeti Pasir Gudang,ZAF,2020-04-01,0,0,0
Jeti Pasir Gudang,ZAF,2020-05-01,0,0,0
Jeti Pasir Gudang,ZAF,2020-06-01,0,0,0
Jeti Pasir Gudang,ZAF,2020-07-01,0,0,0
Jeti Pasir Gudang,ZAF,2020-08-01,0,0,0
Jeti Pasir Gudang,ZAF,2020-09-01,0,0,0
Jeti Pasir Gudang,ZAF,2020-10-01,0,0,0
Jeti Pasir Gudang,ZAF,2020-11-01,0,0,0
Jeti Pasir Gudang,ZAF,2020-12-01,0,0,0
Jeti Pasir Gudang,ZAF,2021-01-01,0,0,0
Jeti Pasir Gudang,ZAF,2021-02-01,0,0,0
Jeti Pasir Gudang,ZAF,2021-03-01,0,0,0
Jeti Pasir Gudang,ZAF,2021-04-01,0,0,0
Jeti Pasir Gudang,ZAF,2021-05-01,0,0,0
Jeti Pasir Gudang,ZAF,2021-06-01,0,0,0
Jeti Pasir Gudang,ZAF,2021-07-01,0,0,0
Jeti Pasir Gudang,ZAF,2021-08-01,0,0,0
Jeti Pasir Gudang,ZAF,2021-09-01,0,0,0
Jeti Pasir Gudang,ZAF,2021-10-01,0,0,0
Jeti Pasir Gudang,ZAF,2021-11-01,0,0,0
Jeti Pasir Gudang,ZAF,2021-12-01,0,0,0
Jeti Pasir Gudang,ZAF,2022-01-01,0,0,0
Jeti Pasir Gudang,ZAF,2022-02-01,0,0,0
Jeti Pasir Gudang,ZAF,2022-03-01,0,0,0
Jeti Pasir Gudang,ZAF,2022-04-01,0,0,0
Jeti Pasir Gudang,ZAF,2022-05-01,0,0,0
Jeti Pasir Gudang,ZAF,2022-06-01,1,1,0
Jeti Pasir Gudang,ZAF,2022-07-01,0,0,0
Jeti Pasir Gudang,ZAF,2022-08-01,0,0,0
Jeti Pasir Gudang,ZAF,2022-09-01,0,0,0
Jeti Pasir Gudang,ZAF,2022-10-01,0,0,0
Jeti Pasir Gudang,ZAF,2022-11-01,0,0,0
Jeti Pasir Gudang,ZAF,2022-12-01,0,0,0
Jeti Pasir Gudang,ZAF,2023-01-01,0,0,0
Jeti Pasir Gudang,ZAF,2023-02-01,0,0,0
Jeti Pasir Gudang,ZAF,2023-03-01,0,0,0
Jeti Pasir Gudang,ZAF,2023-04-01,1,0,1
Jeti Pasir Gudang,ZAF,2023-05-01,0,0,0
Jeti Pasir Gudang,ZAF,2023-06-01,0,0,0
Jeti Pasir Gudang,ZAF,2023-07-01,0,0,0
Jeti Pasir Gudang,ZAF,2023-08-01,0,0,0
Jeti Pasir Gudang,ZAF,2023-09-01,0,0,0
Jeti Pasir Gudang,ZAF,2023-10-01,0,0,0
Jeti Pasir Gudang,ZAF,2023-11-01,0,0,0
Jeti Port Dickson,AUS,2020-01-01,0,0,0
Jeti Port Dickson,AUS,2020-02-01,0,0,0
Jeti Port Dickson,AUS,2020-03-01,1,1,0
Jeti Port Dickson,AUS,2020-04-01,0,0,0
Jeti Port Dickson,AUS,2020-05-01,0,0,0
Jeti Port Dickson,AUS,2020-06-01,0,0,0
Jeti Port Dickson,AUS,2020-07-01,0,0,0
Jeti Port Dickson,AUS,2020-08-01,0,0,0
Jeti Port Dickson,AUS,2020-09-01,0,0,0
Jeti Port Dickson,AUS,2020-10-01,0,0,0
Jeti Port Dickson,AUS,2020-11-01,0,0,0
Jeti Port Dickson,AUS,2020-12-01,0,0,0
Jeti Port Dickson,AUS,2021-01-01,0,0,0
Jeti Port Dickson,AUS,2021-02-01,0,0,0
Jeti Port Dickson,AUS,2021-03-01,0,0,0
Jeti Port Dickson,AUS,2021-04-01,0,0,0
Jeti Port Dickson,AUS,2021-05-01,0,0,0
Jeti Port Dickson,AUS,2021-06-01,0,0,0
Jeti Port Dickson,AUS,2021-07-01,0,0,0
Jeti Port Dickson,AUS,2021-08-01,0,0,0
Jeti Port Dickson,AUS,2021-09-01,0,0,0
Jeti Port Dickson,AUS,2021-10-01,0,0,0
Jeti Port Dickson,AUS,2021-11-01,0,0,0
Jeti Port Dickson,AUS,2021-12-01,0,0,0
Jeti Port Dickson,AUS,2022-01-01,0,0,0
Jeti Port Dickson,AUS,2022-02-01,0,0,0
Jeti Port Dickson,AUS,2022-03-01,0,0,0
Jeti Port Dickson,AUS,2022-04-01,0,0,0
Jeti Port Dickson,AUS,2022-05-01,0,0,0
Jeti Port Dickson,AUS,2022-06-01,0,0,0
Jeti Port Dickson,AUS,2022-07-01,0,0,0
Jeti Port Dickson,AUS,2022-08-01,0,0,0
Jeti Port Dickson,AUS,2022-09-01,2,2,0
Jeti Port Dickson,AUS,2022-10-01,0,0,0
Jeti Port Dickson,AUS,2022-11-01,2,1,1
Jeti Port Dickson,AUS,2022-12-01,0,0,0
Jeti Port Dickson,AUS,2023-01-01,0,0,0
Jeti Port Dickson,AUS,2023-02-01,1,1,0
Jeti Port Dickson,AUS,2023-03-01,1,1,0
Jeti Port Dickson,AUS,2023-04-01,0,0,0
Jeti Port Dickson,AUS,2023-05-01,1,1,0
Jeti Port Dickson,AUS,2023-06-01,0,0,0
Jeti Port Dickson,AUS,2023-07-01,1,1,0
Jeti Port Dickson,AUS,2023-08-01,1,1,0
Jeti Port Dickson,AUS,2023-09-01,2,2,0
Jeti Port Dickson,AUS,2023-10-01,2,2,0
Jeti Port Dickson,AUS,2023-11-01,3,3,0
Jeti Port Dickson,AUT,2020-01-01,0,0,0
Jeti Port Dickson,AUT,2020-02-01,0,0,0
Jeti Port Dickson,AUT,2020-03-01,0,0,0
Jeti Port Dickson,AUT,2020-04-01,0,0,0
Jeti Port Dickson,AUT,2020-05-01,0,0,0
Jeti Port Dickson,AUT,2020-06-01,0,0,0
Jeti Port Dickson,AUT,2020-07-01,0,0,0
Jeti Port Dickson,AUT,2020-08-01,0,0,0
Jeti Port Dickson,AUT,2020-09-01,0,0,0
Jeti Port Dickson,AUT,2020-10-01,0,0,0
Jeti Port Dickson,AUT,2020-11-01,0,0,0
Jeti Port Dickson,AUT,2020-12-01,0,0,0
Jeti Port Dickson,AUT,2021-01-01,0,0,0
Jeti Port Dickson,AUT,2021-02-01,0,0,0
Jeti Port Dickson,AUT,2021-03-01,0,0,0
Jeti Port Dickson,AUT,2021-04-01,0,0,0
Jeti Port Dickson,AUT,2021-05-01,0,0,0
Jeti Port Dickson,AUT,2021-06-01,0,0,0
Jeti Port Dickson,AUT,2021-07-01,0,0,0
Jeti Port Dickson,AUT,2021-08-01,0,0,0
Jeti Port Dickson,AUT,2021-09-01,0,0,0
Jeti Port Dickson,AUT,2021-10-01,0,0,0
Jeti Port Dickson,AUT,2021-11-01,0,0,0
Jeti Port Dickson,AUT,2021-12-01,0,0,0
Jeti Port Dickson,AUT,2022-01-01,0,0,0
Jeti Port Dickson,AUT,2022-02-01,0,0,0
Jeti Port Dickson,AUT,2022-03-01,0,0,0
Jeti Port Dickson,AUT,2022-04-01,0,0,0
Jeti Port Dickson,AUT,2022-05-01,1,1,0
Jeti Port Dickson,AUT,2022-06-01,0,0,0
Jeti Port Dickson,AUT,2022-07-01,0,0,0
Jeti Port Dickson,AUT,2022-08-01,0,0,0
Jeti Port Dickson,AUT,2022-09-01,0,0,0
Jeti Port Dickson,AUT,2022-10-01,0,0,0
Jeti Port Dickson,AUT,2022-11-01,0,0,0
Jeti Port Dickson,AUT,2022-12-01,0,0,0
Jeti Port Dickson,AUT,2023-01-01,0,0,0
Jeti Port Dickson,AUT,2023-02-01,0,0,0
Jeti Port Dickson,AUT,2023-03-01,0,0,0
Jeti Port Dickson,AUT,2023-04-01,0,0,0
Jeti Port Dickson,AUT,2023-05-01,0,0,0
Jeti Port Dickson,AUT,2023-06-01,0,0,0
Jeti Port Dickson,AUT,2023-07-01,0,0,0
Jeti Port Dickson,AUT,2023-08-01,0,0,0
Jeti Port Dickson,AUT,2023-09-01,0,0,0
Jeti Port Dickson,AUT,2023-10-01,0,0,0
Jeti Port Dickson,AUT,2023-11-01,2,1,1
Jeti Port Dickson,BEL,2020-01-01,0,0,0
Jeti Port Dickson,BEL,2020-02-01,2,1,1
Jeti Port Dickson,BEL,2020-03-01,0,0,0
Jeti Port Dickson,BEL,2020-04-01,0,0,0
Jeti Port Dickson,BEL,2020-05-01,0,0,0
Jeti Port Dickson,BEL,2020-06-01,0,0,0
Jeti Port Dickson,BEL,2020-07-01,0,0,0
Jeti Port Dickson,BEL,2020-08-01,0,0,0
Jeti Port Dickson,BEL,2020-09-01,0,0,0
Jeti Port Dickson,BEL,2020-10-01,0,0,0
Jeti Port Dickson,BEL,2020-11-01,0,0,0
Jeti Port Dickson,BEL,2020-12-01,0,0,0
Jeti Port Dickson,BEL,2021-01-01,0,0,0
Jeti Port Dickson,BEL,2021-02-01,0,0,0
Jeti Port Dickson,BEL,2021-03-01,0,0,0
Jeti Port Dickson,BEL,2021-04-01,0,0,0
Jeti Port Dickson,BEL,2021-05-01,0,0,0
Jeti Port Dickson,BEL,2021-06-01,0,0,0
Jeti Port Dickson,BEL,2021-07-01,0,0,0
Jeti Port Dickson,BEL,2021-08-01,0,0,0
Jeti Port Dickson,BEL,2021-09-01,0,0,0
Jeti Port Dickson,BEL,2021-10-01,0,0,0
Jeti Port Dickson,BEL,2021-11-01,0,0,0
Jeti Port Dickson,BEL,2021-12-01,0,0,0
Jeti Port Dickson,BEL,2022-01-01,0,0,0
Jeti Port Dickson,BEL,2022-02-01,0,0,0
Jeti Port Dickson,BEL,2022-03-01,0,0,0
Jeti Port Dickson,BEL,2022-04-01,0,0,0
Jeti Port Dickson,BEL,2022-05-01,0,0,0
Jeti Port Dickson,BEL,2022-06-01,0,0,0
Jeti Port Dickson,BEL,2022-07-01,0,0,0
Jeti Port Dickson,BEL,2022-08-01,1,1,0
Jeti Port Dickson,BEL,2022-09-01,0,0,0
Jeti Port Dickson,BEL,2022-10-01,0,0,0
Jeti Port Dickson,BEL,2022-11-01,0,0,0
Jeti Port Dickson,BEL,2022-12-01,0,0,0
Jeti Port Dickson,BEL,2023-01-01,0,0,0
Jeti Port Dickson,BEL,2023-02-01,1,0,1
Jeti Port Dickson,BEL,2023-03-01,0,0,0
Jeti Port Dickson,BEL,2023-04-01,0,0,0
Jeti Port Dickson,BEL,2023-05-01,0,0,0
Jeti Port Dickson,BEL,2023-06-01,0,0,0
Jeti Port Dickson,BEL,2023-07-01,0,0,0
Jeti Port Dickson,BEL,2023-08-01,0,0,0
Jeti Port Dickson,BEL,2023-09-01,0,0,0
Jeti Port Dickson,BEL,2023-10-01,0,0,0
Jeti Port Dickson,BEL,2023-11-01,0,0,0
Jeti Port Dickson,BGD,2020-01-01,0,0,0
Jeti Port Dickson,BGD,2020-02-01,0,0,0
Jeti Port Dickson,BGD,2020-03-01,0,0,0
Jeti Port Dickson,BGD,2020-04-01,0,0,0
Jeti Port Dickson,BGD,2020-05-01,0,0,0
Jeti Port Dickson,BGD,2020-06-01,0,0,0
Jeti Port Dickson,BGD,2020-07-01,0,0,0
Jeti Port Dickson,BGD,2020-08-01,0,0,0
Jeti Port Dickson,BGD,2020-09-01,0,0,0
Jeti Port Dickson,BGD,2020-10-01,0,0,0
Jeti Port Dickson,BGD,2020-11-01,0,0,0
Jeti Port Dickson,BGD,2020-12-01,0,0,0
Jeti Port Dickson,BGD,2021-01-01,0,0,0
Jeti Port Dickson,BGD,2021-02-01,0,0,0
Jeti Port Dickson,BGD,2021-03-01,0,0,0
Jeti Port Dickson,BGD,2021-04-01,0,0,0
Jeti Port Dickson,BGD,2021-05-01,0,0,0
Jeti Port Dickson,BGD,2021-06-01,0,0,0
Jeti Port Dickson,BGD,2021-07-01,0,0,0
Jeti Port Dickson,BGD,2021-08-01,0,0,0
Jeti Port Dickson,BGD,2021-09-01,0,0,0
Jeti Port Dickson,BGD,2021-10-01,0,0,0
Jeti Port Dickson,BGD,2021-11-01,0,0,0
Jeti Port Dickson,BGD,2021-12-01,0,0,0
Jeti Port Dickson,BGD,2022-01-01,0,0,0
Jeti Port Dickson,BGD,2022-02-01,0,0,0
Jeti Port Dickson,BGD,2022-03-01,0,0,0
Jeti Port Dickson,BGD,2022-04-01,0,0,0
Jeti Port Dickson,BGD,2022-05-01,0,0,0
Jeti Port Dickson,BGD,2022-06-01,0,0,0
Jeti Port Dickson,BGD,2022-07-01,0,0,0
Jeti Port Dickson,BGD,2022-08-01,0,0,0
Jeti Port Dickson,BGD,2022-09-01,1,1,0
Jeti Port Dickson,BGD,2022-10-01,0,0,0
Jeti Port Dickson,BGD,2022-11-01,0,0,0
Jeti Port Dickson,BGD,2022-12-01,0,0,0
Jeti Port Dickson,BGD,2023-01-01,0,0,0
Jeti Port Dickson,BGD,2023-02-01,0,0,0
Jeti Port Dickson,BGD,2023-03-01,0,0,0
Jeti Port Dickson,BGD,2023-04-01,0,0,0
Jeti Port Dickson,BGD,2023-05-01,0,0,0
Jeti Port Dickson,BGD,2023-06-01,0,0,0
Jeti Port Dickson,BGD,2023-07-01,0,0,0
Jeti Port Dickson,BGD,2023-08-01,0,0,0
Jeti Port Dickson,BGD,2023-09-01,0,0,0
Jeti Port Dickson,BGD,2023-10-01,0,0,0
Jeti Port Dickson,BGD,2023-11-01,0,0,0
Jeti Port Dickson,CAN,2020-01-01,0,0,0
Jeti Port Dickson,CAN,2020-02-01,0,0,0
Jeti Port Dickson,CAN,2020-03-01,0,0,0
Jeti Port Dickson,CAN,2020-04-01,0,0,0
Jeti Port Dickson,CAN,2020-05-01,0,0,0
Jeti Port Dickson,CAN,2020-06-01,0,0,0
Jeti Port Dickson,CAN,2020-07-01,0,0,0
Jeti Port Dickson,CAN,2020-08-01,0,0,0
Jeti Port Dickson,CAN,2020-09-01,0,0,0
Jeti Port Dickson,CAN,2020-10-01,0,0,0
Jeti Port Dickson,CAN,2020-11-01,0,0,0
Jeti Port Dickson,CAN,2020-12-01,0,0,0
Jeti Port Dickson,CAN,2021-01-01,0,0,0
Jeti Port Dickson,CAN,2021-02-01,0,0,0
Jeti Port Dickson,CAN,2021-03-01,0,0,0
Jeti Port Dickson,CAN,2021-04-01,0,0,0
Jeti Port Dickson,CAN,2021-05-01,0,0,0
Jeti Port Dickson,CAN,2021-06-01,0,0,0
Jeti Port Dickson,CAN,2021-07-01,0,0,0
Jeti Port Dickson,CAN,2021-08-01,0,0,0
Jeti Port Dickson,CAN,2021-09-01,0,0,0
Jeti Port Dickson,CAN,2021-10-01,0,0,0
Jeti Port Dickson,CAN,2021-11-01,0,0,0
Jeti Port Dickson,CAN,2021-12-01,0,0,0
Jeti Port Dickson,CAN,2022-01-01,0,0,0
Jeti Port Dickson,CAN,2022-02-01,0,0,0
Jeti Port Dickson,CAN,2022-03-01,0,0,0
Jeti Port Dickson,CAN,2022-04-01,0,0,0
Jeti Port Dickson,CAN,2022-05-01,0,0,0
Jeti Port Dickson,CAN,2022-06-01,0,0,0
Jeti Port Dickson,CAN,2022-07-01,0,0,0
Jeti Port Dickson,CAN,2022-08-01,0,0,0
Jeti Port Dickson,CAN,2022-09-01,0,0,0
Jeti Port Dickson,CAN,2022-10-01,0,0,0
Jeti Port Dickson,CAN,2022-11-01,0,0,0
Jeti Port Dickson,CAN,2022-12-01,0,0,0
Jeti Port Dickson,CAN,2023-01-01,0,0,0
Jeti Port Dickson,CAN,2023-02-01,0,0,0
Jeti Port Dickson,CAN,2023-03-01,0,0,0
Jeti Port Dickson,CAN,2023-04-01,0,0,0
Jeti Port Dickson,CAN,2023-05-01,0,0,0
Jeti Port Dickson,CAN,2023-06-01,0,0,0
